date,bank_name,bank_name_raw,bank_category,source,low_coverage,dc_outstanding,atm_onsite,atm_offsite,pos_terminals,micro_atm,bharat_qr,upi_qr,dc_pos_vol,dc_online_vol,dc_others_vol,dc_atm_cash_vol
2023-11-01,Bandhan Bank,BANDHAN BANK LTD,,xlsx_consolidated,False,5802074.0,433.0,5.0,48193.0,0.0,0.0,0.0,310982.0,124352.0,0.0,310982.0
2023-11-01,Bank of America,BANK OF AMERICA,,xlsx_consolidated,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,Bank of Baroda,BANK OF BARODA,,xlsx_consolidated,False,92992617.0,8444.0,2564.0,32865.0,45071.0,11208.0,1472139.0,4637322.0,857973.0,10.0,4637322.0
2023-11-01,Bank of India,BANK OF INDIA,,xlsx_consolidated,False,48665137.0,5327.0,2901.0,43141.0,17731.0,0.0,915853.0,3349053.0,1065412.0,0.0,3349053.0
2023-11-01,Bank of Maharashtra,BANK OF MAHARASHTRA,,xlsx_consolidated,False,13532409.0,1995.0,361.0,1786.0,1908.0,355014.0,1214061.0,1486317.0,422246.0,6251.0,1486317.0
2023-11-01,Barclays Bank,BARCLAYS BANK PLC,,xlsx_consolidated,False,840.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,6.0,0.0,41.0
2023-11-01,CSB Bank,CSB BANK LTD.,,xlsx_consolidated,False,895355.0,498.0,51.0,0.0,0.0,9448.0,0.0,192650.0,15990.0,16.0,192650.0
2023-11-01,Canara Bank,CANARA BANK,,xlsx_consolidated,False,56420528.0,8140.0,4026.0,68053.0,13427.0,1.0,2654919.0,7384746.0,1448851.0,3958.0,7384746.0
2023-11-01,Capital Small Finance Bank,CAPITAL SMALL FINANCE BANK LTD,,xlsx_consolidated,False,277244.0,174.0,2.0,0.0,0.0,0.0,0.0,33144.0,5938.0,0.0,33144.0
2023-11-01,Central Bank of India,CENTRAL BANK OF INDIA,,xlsx_consolidated,False,28858313.0,2857.0,964.0,2600.0,9254.0,5650.0,1093444.0,1804416.0,300873.0,0.0,1804416.0
2023-11-01,Citi Bank,CITI BANK,,xlsx_consolidated,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,City Union Bank,CITY UNION BANK LTD.,,xlsx_consolidated,False,2820581.0,1114.0,540.0,6289.0,54525.0,0.0,64310.0,518072.0,65085.0,0.0,518072.0
2023-11-01,DBS India Bank,DBS INDIA BANK LTD,,xlsx_consolidated,False,2021315.0,424.0,484.0,549.0,104.0,0.0,4910.0,294677.0,108536.0,0.0,294677.0
2023-11-01,DCB Bank,DCB BANK LTD,,xlsx_consolidated,False,767294.0,411.0,5.0,8149.0,0.0,9773.0,0.0,108629.0,20399.0,255.0,108629.0
2023-11-01,Deutsche Bank,DEUTSCHE BANK LTD,,xlsx_consolidated,False,119383.0,13.0,4.0,0.0,0.0,0.0,3.0,35734.0,15157.0,0.0,35734.0
2023-11-01,Dhanalakshmi Bank,DHANALAKSHMI BANK LTD,,xlsx_consolidated,False,549536.0,235.0,41.0,1569.0,0.0,0.0,31409.0,182702.0,10577.0,0.0,182702.0
2023-11-01,ESAF Small Finance Bank,ESAF SMALL FINANCE BANK LTD,,xlsx_consolidated,False,5414652.0,593.0,2.0,0.0,2521.0,0.0,0.0,187714.0,14744.0,0.0,187714.0
2023-11-01,Equitas Small Finance Bank,EQUITAS SMALL FINANCE BANK LTD,,xlsx_consolidated,False,2299201.0,359.0,3.0,25645.0,302.0,62621.0,0.0,161634.0,42167.0,0.0,161634.0
2023-11-01,Federal Bank,FEDERAL BANK LTD,,xlsx_consolidated,False,13337114.0,1626.0,303.0,19161.0,934.0,9598.0,4636493.0,3598724.0,1410619.0,2534.0,3598724.0
2023-11-01,Fincare Small Finance Bank,FINCARE SMALL FINANCE BANK LTD,,xlsx_consolidated,False,5295272.0,170.0,0.0,0.0,436.0,0.0,46699.0,41520.0,8394.0,0.0,41520.0
2023-11-01,Fino Payments Bank,FINO PAYMENTS BANK,,xlsx_consolidated,False,8289039.0,0.0,0.0,0.0,399550.0,0.0,17612.0,164967.0,8935.0,0.0,164967.0
2023-11-01,HDFC Bank,HDFC BANK LTD,,xlsx_consolidated,False,52959912.0,11237.0,9451.0,1519857.0,4574.0,1917259.0,0.0,14835196.0,9389527.0,91800.0,14835196.0
2023-11-01,HSBC,HSBC LTD,,xlsx_consolidated,False,670484.0,46.0,28.0,0.0,0.0,0.0,0.0,255879.0,0.0,0.0,255879.0
2023-11-01,ICICI Bank,ICICI BANK LTD,,xlsx_consolidated,False,32501109.0,9794.0,7165.0,1530987.0,9896.0,579681.0,3345289.0,9469617.0,3773803.0,20616.0,9469617.0
2023-11-01,IDBI Bank,IDBI BANK LTD,,xlsx_consolidated,False,11647059.0,2273.0,1040.0,21629.0,121.0,10456.0,281004.0,1588391.0,293768.0,0.0,1588391.0
2023-11-01,IDFC First Bank,IDFC FIRST BANK LTD,,xlsx_consolidated,False,6656381.0,813.0,311.0,40665.0,11161.0,0.0,38079.0,832571.0,304118.0,0.0,832571.0
2023-11-01,India Post Payments Bank,INDIA POST PAYMENTS BANK,,xlsx_consolidated,False,13587491.0,0.0,0.0,0.0,236945.0,0.0,574290.0,0.0,339820.0,0.0,0.0
2023-11-01,Indian Bank,INDIAN BANK,,xlsx_consolidated,False,33303082.0,4296.0,590.0,22679.0,10835.0,0.0,3548847.0,4068324.0,1146212.0,3334.0,4068324.0
2023-11-01,Indian Overseas Bank,INDIAN OVERSEAS BANK,,xlsx_consolidated,False,18359700.0,2787.0,730.0,0.0,0.0,0.0,315044.0,2776905.0,617395.0,0.0,2776905.0
2023-11-01,IndusInd Bank,INDUSIND BANK LTD,,xlsx_consolidated,False,9216472.0,1779.0,1153.0,215002.0,146.0,59197.0,3717013.0,1015087.0,639478.0,921.0,1015087.0
2023-11-01,Jammu and Kashmir Bank,JAMMU AND KASHMIR BANK LTD,,xlsx_consolidated,False,4155962.0,932.0,629.0,13077.0,942.0,0.0,333002.0,1458301.0,1356983.0,0.0,1458301.0
2023-11-01,Jana Small Finance Bank,JANA SMALL FINANCE BANK LTD,,xlsx_consolidated,False,3048414.0,59.0,2.0,0.0,162.0,0.0,495276.0,48896.0,7429.0,0.0,48896.0
2023-11-01,Jio Payments Bank,JIO PAYMENTS BANK,,xlsx_consolidated,False,0.0,0.0,0.0,0.0,0.0,0.0,15913.0,0.0,0.0,0.0,0.0
2023-11-01,Karnataka Bank,KARNATAKA BANK LTD,,xlsx_consolidated,False,5061984.0,900.0,585.0,9789.0,0.0,0.0,69678.0,943948.0,96471.0,0.0,943948.0
2023-11-01,Karur Vysya Bank,KARUR VYSYA BANK LTD,,xlsx_consolidated,False,4604230.0,1447.0,810.0,8733.0,0.0,0.0,30834.0,1293446.0,213915.0,0.0,1293446.0
2023-11-01,Kotak Mahindra Bank,KOTAK MAHINDRA BANK LTD,,xlsx_consolidated,False,31786794.0,1700.0,1497.0,87125.0,13886.0,96347.0,506637.0,2952273.0,2084189.0,0.0,2952273.0
2023-11-01,NSDL Payments Bank,NSDL PAYMENTS BANK,,xlsx_consolidated,False,783865.0,0.0,0.0,190.0,477224.0,0.0,0.0,1277.0,28295.0,0.0,1277.0
2023-11-01,Nainital Bank Ltd,NAINITAL BANK LTD,,xlsx_consolidated,False,232985.0,0.0,0.0,0.0,0.0,0.0,0.0,19610.0,9049.0,0.0,19610.0
2023-11-01,North East Small Finance Bank,NORTH EAST SMALL FINANCE BANK LTD,,xlsx_consolidated,False,405842.0,13.0,1.0,0.0,0.0,0.0,0.0,6451.0,0.0,0.0,6451.0
2023-11-01,Paytm Payments Bank,PAYTM PAYMENTS BANK,,xlsx_consolidated,False,32249647.0,1.0,10.0,688151.0,0.0,0.0,34535520.0,248727.0,745934.0,0.0,248727.0
2023-11-01,Punjab National Bank,PUNJAB NATIONAL BANK,,xlsx_consolidated,False,40106166.0,8138.0,4467.0,40562.0,11265.0,659214.0,492677.0,5480788.0,2042236.0,0.0,5480788.0
2023-11-01,Punjab and Sind Bank,PUNJAB AND SIND BANK,,xlsx_consolidated,False,4049859.0,899.0,26.0,559.0,190.0,706.0,96681.0,527727.0,84841.0,0.0,527727.0
2023-11-01,RBL Bank,RBL BANK LTD,,xlsx_consolidated,False,1447901.0,371.0,37.0,937659.0,0.0,47498.0,104867.0,218453.0,102167.0,80.0,218453.0
2023-11-01,SBM Bank India,SBM BANK INDIA LTD,,xlsx_consolidated,False,740025.0,0.0,0.0,0.0,2163.0,0.0,0.0,12274.0,12347.0,0.0,12274.0
2023-11-01,Shivalik Small Finance Bank Ltd,SHIVALIK SMALL FINANCE BANK LTD,,xlsx_consolidated,False,83364.0,27.0,0.0,0.0,0.0,0.0,0.0,4736.0,4118.0,0.0,4736.0
2023-11-01,South Indian Bank,SOUTH INDIAN BANK,,xlsx_consolidated,False,3799093.0,893.0,419.0,16267.0,0.0,8529.0,86747.0,1245499.0,201587.0,0.0,1245499.0
2023-11-01,Standard Chartered Bank,STANDARD CHARTERED BANK LTD,,xlsx_consolidated,False,1108599.0,102.0,64.0,0.0,0.0,0.0,0.0,632678.0,71193.0,29.0,632678.0
2023-11-01,State Bank of India,STATE BANK OF INDIA,,xlsx_consolidated,False,245706873.0,25545.0,39338.0,1248729.0,54594.0,836027.0,3266716.0,39879371.0,10428419.0,1280.0,39879371.0
2023-11-01,Suryoday Small Finance Bank,SURYODAY SMALL FINANCE BANK LTD,,xlsx_consolidated,False,709978.0,0.0,0.0,0.0,67.0,0.0,0.0,34367.0,698.0,0.0,34367.0
2023-11-01,Tamilnad Mercantile Bank,TAMILNAD MERCANTILE BANK LTD,,xlsx_consolidated,False,2297510.0,491.0,662.0,1980.0,0.0,0.0,114238.0,393838.0,59241.0,89.0,393838.0
2023-11-01,UCO Bank,UCO BANK,,xlsx_consolidated,False,12803771.0,2245.0,227.0,11064.0,3568.0,772.0,925845.0,1462730.0,293002.0,800.0,1462730.0
2023-11-01,Ujjivan Small Finance Bank,UJJIVAN SMALL FINANCE BANK LTD,,xlsx_consolidated,False,9781933.0,561.0,4.0,0.0,0.0,0.0,550110.0,218693.0,79803.0,0.0,218693.0
2023-11-01,Union Bank of India,UNION BANK OF INDIA,,xlsx_consolidated,False,53584901.0,7838.0,2239.0,40298.0,8016.0,219418.0,280946.0,5873090.0,2826728.0,2489.0,5873090.0
2023-11-01,Unity Small Finance Bank,UNITY SMALL FINANCE BANK LTD,,xlsx_consolidated,False,10.0,231.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0
2023-11-01,Utkarsh Small Finance Bank,UTKARSH SMALL FINANCE BANK LTD,,xlsx_consolidated,False,1782192.0,309.0,7.0,0.0,568.0,0.0,32138.0,35657.0,11868.0,21.0,35657.0
2023-11-01,Woori Bank,WOORI BANK,,xlsx_consolidated,False,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,2988.0,1104.0,0.0,2988.0
2023-11-01,Yes Bank,YES BANK LTD,,xlsx_consolidated,False,5074514.0,1112.0,169.0,74492.0,90194.0,267829.0,166700564.0,836006.0,248565.0,65.0,836006.0
2023-12-01,AU Small Finance Bank,AU SMALL FINANCE BANK LTD,,xlsx_consolidated,False,2875390.0,493.0,2.0,0.0,394.0,0.0,1127134.0,204275.0,292719.0,238.0,204275.0
2023-12-01,Airtel Payments Bank,AIRTEL PAYMENTS BANK,,xlsx_consolidated,False,7671834.0,0.0,0.0,0.0,110008.0,0.0,3396101.0,8418.0,163876.0,0.0,8418.0
2023-12-01,American Express Banking Corporation,AMERICAN EXPRESS BANKING CORPORATION,,xlsx_consolidated,False,0.0,0.0,0.0,52577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,Axis Bank,AXIS BANK LTD,,xlsx_consolidated,False,34454156.0,6113.0,9793.0,1615668.0,728.0,718305.0,75282845.0,6895072.0,3006442.0,14885.0,6895072.0
2023-12-01,Bandhan Bank,BANDHAN BANK LTD,,xlsx_consolidated,False,5877680.0,433.0,5.0,51879.0,0.0,0.0,0.0,313847.0,123936.0,0.0,313847.0
2023-12-01,Bank Of Bahrain & Kuwait B.S.C.,BANK OF BAHRAIN & KUWAIT B.S.C.,,xlsx_consolidated,False,37.0,2.0,0.0,0.0,0.0,0.0,0.0,1704.0,122.0,0.0,1704.0
2023-12-01,Bank of America,BANK OF AMERICA,,xlsx_consolidated,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,Bank of Baroda,BANK OF BARODA,,xlsx_consolidated,False,93535911.0,8422.0,2608.0,34954.0,45176.0,11607.0,1498835.0,4538853.0,800551.0,16.0,4538853.0
2023-12-01,Bank of India,BANK OF INDIA,,xlsx_consolidated,False,47055120.0,5327.0,2901.0,43486.0,17963.0,0.0,990639.0,3181920.0,1010354.0,0.0,3181920.0
2023-12-01,Bank of Maharashtra,BANK OF MAHARASHTRA,,xlsx_consolidated,False,13567181.0,1973.0,352.0,1780.0,1918.0,355014.0,1226972.0,1431653.0,420645.0,6594.0,1431653.0
2023-12-01,Barclays Bank,BARCLAYS BANK PLC,,xlsx_consolidated,False,837.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,17.0,0.0,31.0
2023-12-01,CSB Bank,CSB BANK LTD.,,xlsx_consolidated,False,889375.0,519.0,51.0,0.0,0.0,9888.0,0.0,218582.0,17273.0,0.0,218582.0
2023-12-01,Canara Bank,CANARA BANK,,xlsx_consolidated,False,57060996.0,8125.0,3995.0,70045.0,13427.0,1.0,1968426.0,7226370.0,1415578.0,3981.0,7226370.0
2023-12-01,Capital Small Finance Bank,CAPITAL SMALL FINANCE BANK LTD,,xlsx_consolidated,False,266402.0,175.0,2.0,0.0,0.0,0.0,0.0,30326.0,5905.0,0.0,30326.0
2023-12-01,Central Bank of India,CENTRAL BANK OF INDIA,,xlsx_consolidated,False,29324324.0,2857.0,1005.0,2698.0,9254.0,5714.0,1177046.0,1750370.0,295834.0,0.0,1750370.0
2023-12-01,Citi Bank,CITI BANK,,xlsx_consolidated,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,City Union Bank,CITY UNION BANK LTD.,,xlsx_consolidated,False,2713583.0,1126.0,539.0,6423.0,56948.0,0.0,65693.0,437079.0,58733.0,0.0,437079.0
2023-12-01,DBS India Bank,DBS INDIA BANK LTD,,xlsx_consolidated,False,1998285.0,423.0,479.0,558.0,104.0,0.0,5057.0,289646.0,110294.0,0.0,289646.0
2023-12-01,DCB Bank,DCB BANK LTD,,xlsx_consolidated,False,793571.0,411.0,5.0,8141.0,0.0,10536.0,0.0,115609.0,18584.0,269.0,115609.0
2023-12-01,Deutsche Bank,DEUTSCHE BANK LTD,,xlsx_consolidated,False,119760.0,13.0,4.0,0.0,0.0,0.0,6.0,40464.0,15831.0,0.0,40464.0
2023-12-01,Dhanalakshmi Bank,DHANALAKSHMI BANK LTD,,xlsx_consolidated,False,538997.0,237.0,41.0,1577.0,0.0,0.0,31677.0,179973.0,6463.0,0.0,179973.0
2023-12-01,Doha Bank Q.P.S.C.,DOHA BANK Q.P.S.C.,,xlsx_consolidated,False,20695.0,2.0,0.0,0.0,0.0,0.0,0.0,1127.0,194.0,0.0,1127.0
2023-12-01,ESAF Small Finance Bank,ESAF SMALL FINANCE BANK LTD,,xlsx_consolidated,False,5516689.0,598.0,2.0,0.0,4003.0,0.0,0.0,193886.0,13574.0,0.0,193886.0
2023-12-01,Equitas Small Finance Bank,EQUITAS SMALL FINANCE BANK LTD,,xlsx_consolidated,False,2062725.0,359.0,4.0,26317.0,302.0,65062.0,0.0,158632.0,44137.0,0.0,158632.0
2023-12-01,Federal Bank,FEDERAL BANK LTD,,xlsx_consolidated,False,13348511.0,1634.0,326.0,19380.0,940.0,7660.0,4728701.0,3899526.0,1437321.0,2623.0,3899526.0
2023-12-01,Fincare Small Finance Bank,FINCARE SMALL FINANCE BANK LTD,,xlsx_consolidated,False,5461348.0,171.0,0.0,0.0,436.0,0.0,56221.0,39816.0,8395.0,0.0,39816.0
2023-12-01,Fino Payments Bank,FINO PAYMENTS BANK,,xlsx_consolidated,False,8505146.0,0.0,0.0,0.0,402052.0,0.0,19708.0,159829.0,8269.0,0.0,159829.0
2023-12-01,HDFC Bank,HDFC BANK LTD,,xlsx_consolidated,False,53330797.0,11301.0,9387.0,1553924.0,4592.0,1961689.0,0.0,15092109.0,9504718.0,94881.0,15092109.0
2023-12-01,HSBC,HSBC LTD,,xlsx_consolidated,False,690685.0,46.0,28.0,0.0,0.0,0.0,0.0,294852.0,0.0,0.0,294852.0
2023-12-01,ICICI Bank,ICICI BANK LTD,,xlsx_consolidated,False,32481406.0,9866.0,7164.0,1566768.0,9925.0,581007.0,3369758.0,9941564.0,3880976.0,20128.0,9941564.0
2023-12-01,IDBI Bank,IDBI BANK LTD,,xlsx_consolidated,False,11582252.0,2284.0,1038.0,18745.0,121.0,10276.0,285111.0,1537191.0,292087.0,0.0,1537191.0
2023-12-01,IDFC First Bank,IDFC FIRST BANK LTD,,xlsx_consolidated,False,6762047.0,824.0,312.0,41823.0,10775.0,0.0,38079.0,839181.0,295514.0,0.0,839181.0
2023-12-01,India Post Payments Bank,INDIA POST PAYMENTS BANK,,xlsx_consolidated,False,13695959.0,0.0,0.0,0.0,349345.0,0.0,644662.0,0.0,344020.0,0.0,0.0
2023-12-01,Indian Bank,INDIAN BANK,,xlsx_consolidated,False,32155601.0,4300.0,599.0,21725.0,10942.0,0.0,3607247.0,3861842.0,1154295.0,3163.0,3861842.0
2023-12-01,Indian Overseas Bank,INDIAN OVERSEAS BANK,,xlsx_consolidated,False,18600057.0,2784.0,731.0,0.0,0.0,0.0,320245.0,2697597.0,609726.0,0.0,2697597.0
2023-12-01,IndusInd Bank,INDUSIND BANK LTD,,xlsx_consolidated,False,10160388.0,1790.0,1149.0,224142.0,146.0,59254.0,3831702.0,1006723.0,671162.0,1033.0,1006723.0
2023-12-01,Jammu and Kashmir Bank,JAMMU AND KASHMIR BANK LTD,,xlsx_consolidated,False,4159591.0,936.0,627.0,14212.0,942.0,0.0,333142.0,1538422.0,1501544.0,0.0,1538422.0
2023-12-01,Jana Small Finance Bank,JANA SMALL FINANCE BANK LTD,,xlsx_consolidated,False,3088409.0,59.0,2.0,0.0,157.0,0.0,495354.0,50304.0,8342.0,0.0,50304.0
2023-12-01,Jio Payments Bank,JIO PAYMENTS BANK,,xlsx_consolidated,False,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0
2023-12-01,Karnataka Bank,KARNATAKA BANK LTD,,xlsx_consolidated,False,5127764.0,900.0,582.0,9897.0,0.0,0.0,71826.0,912576.0,87377.0,0.0,912576.0
2023-12-01,Karur Vysya Bank,KARUR VYSYA BANK LTD,,xlsx_consolidated,False,4641707.0,1444.0,807.0,6765.0,0.0,0.0,31878.0,1208957.0,208964.0,0.0,1208957.0
2023-12-01,Keb Hana Bank,KEB HANA BANK,,xlsx_consolidated,False,1331.0,1.0,0.0,0.0,0.0,0.0,0.0,967.0,87.0,0.0,967.0
2023-12-01,Kookmin Bank,KOOKMIN BANK,,xlsx_consolidated,False,236.0,1.0,0.0,0.0,0.0,0.0,0.0,491.0,131.0,0.0,491.0
2023-12-01,Kotak Mahindra Bank,KOTAK MAHINDRA BANK LTD,,xlsx_consolidated,False,32424605.0,1724.0,1515.0,77707.0,4407.0,98710.0,512454.0,2992770.0,2190855.0,0.0,2992770.0
2023-12-01,NSDL Payments Bank,NSDL PAYMENTS BANK,,xlsx_consolidated,False,702795.0,0.0,0.0,0.0,464258.0,0.0,0.0,2618.0,32865.0,0.0,2618.0
2023-12-01,Nainital Bank Ltd,NAINITAL BANK LTD,,xlsx_consolidated,False,238053.0,0.0,0.0,0.0,0.0,0.0,0.0,18980.0,7582.0,0.0,18980.0
2023-12-01,North East Small Finance Bank,NORTH EAST SMALL FINANCE BANK LTD,,xlsx_consolidated,False,409960.0,16.0,1.0,0.0,0.0,0.0,0.0,6378.0,0.0,0.0,6378.0
2023-12-01,Paytm Payments Bank,PAYTM PAYMENTS BANK,,xlsx_consolidated,False,32303762.0,1.0,9.0,708839.0,0.0,0.0,35194250.0,246937.0,759112.0,0.0,246937.0
2023-12-01,Punjab National Bank,PUNJAB NATIONAL BANK,,xlsx_consolidated,False,40290692.0,8015.0,4440.0,39757.0,11265.0,660783.0,516691.0,5397806.0,1989486.0,0.0,5397806.0
2023-12-01,Punjab and Sind Bank,PUNJAB AND SIND BANK,,xlsx_consolidated,False,4078090.0,913.0,26.0,572.0,201.0,720.0,100403.0,395295.0,204492.0,0.0,395295.0
2023-12-01,RBL Bank,RBL BANK LTD,,xlsx_consolidated,False,1439179.0,351.0,37.0,938631.0,0.0,47498.0,109956.0,237489.0,110584.0,73.0,237489.0
2023-12-01,SBM Bank India,SBM BANK INDIA LTD,,xlsx_consolidated,False,747790.0,0.0,0.0,0.0,1792.0,0.0,0.0,12404.0,13252.0,0.0,12404.0
2023-12-01,Shivalik Small Finance Bank Ltd,SHIVALIK SMALL FINANCE BANK LTD,,xlsx_consolidated,False,82101.0,26.0,0.0,0.0,0.0,0.0,0.0,4431.0,4215.0,0.0,4431.0
2023-12-01,South Indian Bank,SOUTH INDIAN BANK,,xlsx_consolidated,False,3791835.0,897.0,418.0,16470.0,0.0,5577.0,86931.0,1363964.0,199199.0,0.0,1363964.0
2023-12-01,Standard Chartered Bank,STANDARD CHARTERED BANK LTD,,xlsx_consolidated,False,1092767.0,101.0,64.0,0.0,0.0,0.0,0.0,689567.0,64385.0,27.0,689567.0
2023-12-01,State Bank of India,STATE BANK OF INDIA,,xlsx_consolidated,False,226467390.0,25416.0,39307.0,1263952.0,53269.0,846720.0,3390743.0,39426006.0,9645350.0,1298.0,39426006.0
2023-12-01,Suryoday Small Finance Bank,SURYODAY SMALL FINANCE BANK LTD,,xlsx_consolidated,False,724172.0,0.0,0.0,0.0,67.0,0.0,0.0,34352.0,722.0,0.0,34352.0
2023-12-01,Tamilnad Mercantile Bank,TAMILNAD MERCANTILE BANK LTD,,xlsx_consolidated,False,2262563.0,493.0,662.0,1975.0,0.0,0.0,118095.0,367898.0,56711.0,73.0,367898.0
2023-12-01,UCO Bank,UCO BANK,,xlsx_consolidated,False,12840412.0,2249.0,225.0,11049.0,3568.0,711.0,950128.0,1439720.0,281388.0,775.0,1439720.0
2023-12-01,Ujjivan Small Finance Bank,UJJIVAN SMALL FINANCE BANK LTD,,xlsx_consolidated,False,9856269.0,573.0,4.0,0.0,0.0,0.0,561225.0,223956.0,80121.0,0.0,223956.0
2023-12-01,Union Bank of India,UNION BANK OF INDIA,,xlsx_consolidated,False,54004328.0,7830.0,2247.0,40128.0,8015.0,225345.0,281527.0,6160068.0,2781827.0,2984.0,6160068.0
2023-12-01,Unity Small Finance Bank,UNITY SMALL FINANCE BANK LTD,,xlsx_consolidated,False,11.0,231.0,0.0,18.0,0.0,0.0,0.0,7.0,4.0,0.0,7.0
2023-12-01,Utkarsh Small Finance Bank,UTKARSH SMALL FINANCE BANK LTD,,xlsx_consolidated,False,1806260.0,312.0,7.0,0.0,568.0,0.0,33645.0,36322.0,12735.0,22.0,36322.0
2023-12-01,Woori Bank,WOORI BANK,,xlsx_consolidated,False,972.0,0.0,0.0,0.0,0.0,0.0,0.0,2985.0,1020.0,0.0,2985.0
2023-12-01,Yes Bank,YES BANK LTD,,xlsx_consolidated,False,5179905.0,1114.0,169.0,74822.0,90550.0,274806.0,170605373.0,799555.0,233336.0,54.0,799555.0
2024-01-01,AU Small Finance Bank,AU SMALL FINANCE BANK LTD,,xlsx_consolidated,False,2920173.0,497.0,2.0,0.0,396.0,0.0,1134149.0,193913.0,272545.0,259.0,193913.0
2024-01-01,Airtel Payments Bank,AIRTEL PAYMENTS BANK,,xlsx_consolidated,False,868152.0,0.0,0.0,0.0,115950.0,0.0,3348120.0,9125.0,139942.0,0.0,9125.0
2024-01-01,American Express Banking Corporation,AMERICAN EXPRESS BANKING CORPORATION,,xlsx_consolidated,False,0.0,0.0,0.0,52628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,Axis Bank,AXIS BANK LTD,,xlsx_consolidated,False,34349969.0,6168.0,9780.0,1665417.0,728.0,728874.0,75279432.0,6247003.0,2874831.0,15018.0,6247003.0
2024-01-01,Bandhan Bank,BANDHAN BANK LTD,,xlsx_consolidated,False,5886983.0,433.0,5.0,53743.0,0.0,0.0,0.0,309927.0,116976.0,0.0,309927.0
2024-01-01,Bank Of Bahrain & Kuwait B.S.C.,BANK OF BAHRAIN & KUWAIT B.S.C.,,xlsx_consolidated,False,70.0,2.0,0.0,0.0,0.0,0.0,0.0,1660.0,129.0,0.0,1660.0
2024-01-01,Bank of America,BANK OF AMERICA,,xlsx_consolidated,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,Bank of Baroda,BANK OF BARODA,,xlsx_consolidated,False,94000243.0,8407.0,2621.0,35956.0,45227.0,11954.0,1642216.0,4268370.0,754223.0,6.0,4268370.0
2024-01-01,Bank of India,BANK OF INDIA,,xlsx_consolidated,False,47396297.0,5328.0,2900.0,43023.0,17693.0,0.0,991326.0,2944860.0,930682.0,0.0,2944860.0
2024-01-01,Bank of Maharashtra,BANK OF MAHARASHTRA,,xlsx_consolidated,False,13616903.0,1977.0,300.0,1785.0,1879.0,355014.0,923725.0,1360304.0,421590.0,6672.0,1360304.0
2024-01-01,Barclays Bank,BARCLAYS BANK PLC,,xlsx_consolidated,False,844.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,15.0,0.0,36.0
2024-01-01,CSB Bank,CSB BANK LTD.,,xlsx_consolidated,False,870762.0,594.0,51.0,0.0,0.0,10302.0,0.0,188000.0,16317.0,4.0,188000.0
2024-01-01,Canara Bank,CANARA BANK,,xlsx_consolidated,False,57413339.0,8131.0,3960.0,72047.0,13427.0,1.0,2030488.0,6951817.0,1319266.0,3927.0,6951817.0
2024-01-01,Capital Small Finance Bank,CAPITAL SMALL FINANCE BANK LTD,,xlsx_consolidated,False,261342.0,175.0,2.0,0.0,0.0,0.0,0.0,27189.0,5295.0,0.0,27189.0
2024-01-01,Central Bank of India,CENTRAL BANK OF INDIA,,xlsx_consolidated,False,28716820.0,2857.0,1058.0,2792.0,9254.0,6702.0,1235590.0,1468506.0,516494.0,0.0,1468506.0
2024-01-01,Citi Bank,CITI BANK,,xlsx_consolidated,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,City Union Bank,CITY UNION BANK LTD.,,xlsx_consolidated,False,2739355.0,1123.0,541.0,6476.0,59930.0,0.0,67062.0,436812.0,49554.0,0.0,436812.0
2024-01-01,DBS India Bank,DBS INDIA BANK LTD,,xlsx_consolidated,False,1990189.0,434.0,474.0,556.0,91.0,0.0,5224.0,260519.0,96416.0,0.0,260519.0
2024-01-01,DCB Bank,DCB BANK LTD,,xlsx_consolidated,False,825086.0,412.0,5.0,8133.0,0.0,11234.0,0.0,113193.0,12468.0,274.0,113193.0
2024-01-01,Deutsche Bank,DEUTSCHE BANK LTD,,xlsx_consolidated,False,116557.0,13.0,2.0,0.0,0.0,0.0,9.0,31642.0,14835.0,0.0,31642.0
2024-01-01,Dhanalakshmi Bank,DHANALAKSHMI BANK LTD,,xlsx_consolidated,False,539211.0,239.0,41.0,1617.0,0.0,0.0,32148.0,174155.0,6359.0,0.0,174155.0
2024-01-01,Doha Bank Q.P.S.C.,DOHA BANK Q.P.S.C.,,xlsx_consolidated,False,20916.0,2.0,0.0,0.0,0.0,0.0,0.0,1174.0,202.0,0.0,1174.0
